worker_id,user_id,worker_name,organization,department,position_name,phone_masked,home_sido_code,home_sido_name,home_sigungu_code,home_sigungu_name,base_location_name,base_lat,base_lon,experience_years,daily_max_minutes,employment_status,is_dispatchable,dataset_version,data_source,is_sample,import_batch_id,created_at,updated_at
W00683,30684,권수아,영주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4684,37,경상북도,37060,영주시,영주시 현장지원 거점,36.765091,128.650429,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00684,30685,김준호,영주시 산림관리부서,현장지원팀,주무관,010-****-4685,37,경상북도,37060,영주시,영주시 현장지원 거점,36.75105,128.654245,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00685,30686,박수빈,영주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4686,37,경상북도,37060,영주시,영주시 현장지원 거점,36.753525,128.657785,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00686,30687,정도윤,영주시 산림관리부서,현장지원팀,현장대응원,010-****-4687,37,경상북도,37060,영주시,영주시 현장지원 거점,36.7544,128.678215,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00687,30688,김민준,영천시 산림관리부서,산림재해대응팀,주무관,010-****-4688,37,경상북도,37070,영천시,영천시 현장지원 거점,35.98162,129.008368,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00688,30689,박시우,영천시 산림관리부서,현장지원팀,현장대응원,010-****-4689,37,경상북도,37070,영천시,영천시 현장지원 거점,35.993545,129.005976,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00689,30690,정서연,영천시 산림관리부서,산림재해대응팀,현장대응원,010-****-4690,37,경상북도,37070,영천시,영천시 현장지원 거점,35.974102,128.996123,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00690,30691,조지민,영천시 산림관리부서,현장지원팀,주무관,010-****-4691,37,경상북도,37070,영천시,영천시 현장지원 거점,35.989817,129.0237,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00691,30692,장태현,영천시 산림관리부서,산림재해대응팀,현장대응원,010-****-4692,37,경상북도,37070,영천시,영천시 현장지원 거점,35.978366,129.014416,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00692,30693,한유진,영천시 산림관리부서,현장지원팀,현장대응원,010-****-4693,37,경상북도,37070,영천시,영천시 현장지원 거점,36.011366,129.023972,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00693,30694,서민준,영천시 산림관리부서,산림재해대응팀,주무관,010-****-4694,37,경상북도,37070,영천시,영천시 현장지원 거점,35.990526,129.018091,8,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00694,30695,윤다은,상주시 산림관리부서,산림재해대응팀,주무관,010-****-4695,37,경상북도,37080,상주시,상주시 현장지원 거점,36.501743,128.162026,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00695,30696,임서준,상주시 산림관리부서,현장지원팀,현장대응원,010-****-4696,37,경상북도,37080,상주시,상주시 현장지원 거점,36.496501,128.19165,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00696,30697,오주원,상주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4697,37,경상북도,37080,상주시,상주시 현장지원 거점,36.494314,128.161219,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00697,30698,신서윤,상주시 산림관리부서,현장지원팀,주무관,010-****-4698,37,경상북도,37080,상주시,상주시 현장지원 거점,36.49402,128.167239,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00698,30699,황채원,상주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4699,37,경상북도,37080,상주시,상주시 현장지원 거점,36.494301,128.177778,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00699,30700,이현우,상주시 산림관리부서,현장지원팀,현장대응원,010-****-4700,37,경상북도,37080,상주시,상주시 현장지원 거점,36.490487,128.171379,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00700,30701,신예은,문경시 산림관리부서,산림재해대응팀,주무관,010-****-4701,37,경상북도,37090,문경시,문경시 현장지원 거점,36.643992,128.234074,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00701,30702,황민서,문경시 산림관리부서,현장지원팀,현장대응원,010-****-4702,37,경상북도,37090,문경시,문경시 현장지원 거점,36.630949,128.228033,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00702,30703,이은우,문경시 산림관리부서,산림재해대응팀,현장대응원,010-****-4703,37,경상북도,37090,문경시,문경시 현장지원 거점,36.630921,128.236096,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00703,30704,최예준,문경시 산림관리부서,현장지원팀,주무관,010-****-4704,37,경상북도,37090,문경시,문경시 현장지원 거점,36.628013,128.210522,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00704,30705,강지호,문경시 산림관리부서,산림재해대응팀,현장대응원,010-****-4705,37,경상북도,37090,문경시,문경시 현장지원 거점,36.647126,128.199835,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00705,30706,윤지우,문경시 산림관리부서,현장지원팀,현장대응원,010-****-4706,37,경상북도,37090,문경시,문경시 현장지원 거점,36.604893,128.229553,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00706,30707,최서윤,경산시 산림관리부서,산림재해대응팀,주무관,010-****-4707,37,경상북도,37100,경산시,경산시 현장지원 거점,35.8278,128.852248,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00707,30708,강채원,경산시 산림관리부서,현장지원팀,현장대응원,010-****-4708,37,경상북도,37100,경산시,경산시 현장지원 거점,35.826401,128.861482,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00708,30709,윤현우,경산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4709,37,경상북도,37100,경산시,경산시 현장지원 거점,35.78268,128.864866,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00709,30710,임다은,경산시 산림관리부서,현장지원팀,주무관,010-****-4710,37,경상북도,37100,경산시,경산시 현장지원 거점,35.804924,128.836735,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00710,30711,오서준,경산시 산림관리부서,산림재해대응팀,현장대응원,010-****-4711,37,경상북도,37100,경산시,경산시 현장지원 거점,35.782049,128.861702,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00711,30712,신주원,경산시 산림관리부서,현장지원팀,현장대응원,010-****-4712,37,경상북도,37100,경산시,경산시 현장지원 거점,35.811788,128.830887,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00712,30713,임예준,의성군 산림관리부서,산림재해대응팀,주무관,010-****-4713,37,경상북도,37520,의성군,의성군 현장지원 거점,36.341549,128.563344,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00713,30714,오지호,의성군 산림관리부서,현장지원팀,현장대응원,010-****-4714,37,경상북도,37520,의성군,의성군 현장지원 거점,36.331631,128.55835,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00714,30715,신지우,의성군 산림관리부서,산림재해대응팀,현장대응원,010-****-4715,37,경상북도,37520,의성군,의성군 현장지원 거점,36.364972,128.590491,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00715,30716,황예은,의성군 산림관리부서,현장지원팀,주무관,010-****-4716,37,경상북도,37520,의성군,의성군 현장지원 거점,36.339695,128.594506,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00716,30717,이민서,의성군 산림관리부서,산림재해대응팀,현장대응원,010-****-4717,37,경상북도,37520,의성군,의성군 현장지원 거점,36.328975,128.558228,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00717,30718,최은우,의성군 산림관리부서,현장지원팀,현장대응원,010-****-4718,37,경상북도,37520,의성군,의성군 현장지원 거점,36.372746,128.598406,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00718,30719,강예준,의성군 산림관리부서,산림재해대응팀,주무관,010-****-4719,37,경상북도,37520,의성군,의성군 현장지원 거점,36.355447,128.587468,8,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00719,30720,김민준,청송군 산림관리부서,산림재해대응팀,주무관,010-****-4720,37,경상북도,37530,청송군,청송군 현장지원 거점,36.549659,128.976989,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00720,30721,박시우,청송군 산림관리부서,현장지원팀,현장대응원,010-****-4721,37,경상북도,37530,청송군,청송군 현장지원 거점,36.513272,128.965843,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00721,30722,정서연,청송군 산림관리부서,산림재해대응팀,현장대응원,010-****-4722,37,경상북도,37530,청송군,청송군 현장지원 거점,36.5287,128.970817,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00722,30723,조지민,청송군 산림관리부서,현장지원팀,주무관,010-****-4723,37,경상북도,37530,청송군,청송군 현장지원 거점,36.530322,128.952474,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00723,30724,장태현,청송군 산림관리부서,산림재해대응팀,현장대응원,010-****-4724,37,경상북도,37530,청송군,청송군 현장지원 거점,36.519608,128.959543,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00724,30725,한유진,청송군 산림관리부서,현장지원팀,현장대응원,010-****-4725,37,경상북도,37530,청송군,청송군 현장지원 거점,36.513805,128.951517,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00725,30726,조준호,영덕군 산림관리부서,산림재해대응팀,주무관,010-****-4726,37,경상북도,37550,영덕군,영덕군 현장지원 거점,36.552962,129.376474,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00726,30727,장수빈,영덕군 산림관리부서,현장지원팀,현장대응원,010-****-4727,37,경상북도,37550,영덕군,영덕군 현장지원 거점,36.568071,129.351298,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00727,30728,한도윤,영덕군 산림관리부서,산림재해대응팀,현장대응원,010-****-4728,37,경상북도,37550,영덕군,영덕군 현장지원 거점,36.5266,129.376406,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00728,30729,서하준,영덕군 산림관리부서,현장지원팀,주무관,010-****-4729,37,경상북도,37550,영덕군,영덕군 현장지원 거점,36.562476,129.376443,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00729,30730,권하윤,영덕군 산림관리부서,산림재해대응팀,현장대응원,010-****-4730,37,경상북도,37550,영덕군,영덕군 현장지원 거점,36.542561,129.350736,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00730,30731,김수아,영덕군 산림관리부서,현장지원팀,현장대응원,010-****-4731,37,경상북도,37550,영덕군,영덕군 현장지원 거점,36.535747,129.363404,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00731,30732,서지민,청도군 산림관리부서,산림재해대응팀,주무관,010-****-4732,37,경상북도,37560,청도군,청도군 현장지원 거점,35.686522,128.778287,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00732,30733,권태현,청도군 산림관리부서,현장지원팀,현장대응원,010-****-4733,37,경상북도,37560,청도군,청도군 현장지원 거점,35.673014,128.775878,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00733,30734,김유진,청도군 산림관리부서,산림재해대응팀,현장대응원,010-****-4734,37,경상북도,37560,청도군,청도군 현장지원 거점,35.666708,128.765068,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00734,30735,박민준,청도군 산림관리부서,현장지원팀,주무관,010-****-4735,37,경상북도,37560,청도군,청도군 현장지원 거점,35.672485,128.783506,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00735,30736,정시우,청도군 산림관리부서,산림재해대응팀,현장대응원,010-****-4736,37,경상북도,37560,청도군,청도군 현장지원 거점,35.694143,128.773378,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00736,30737,조서연,청도군 산림관리부서,현장지원팀,현장대응원,010-****-4737,37,경상북도,37560,청도군,청도군 현장지원 거점,35.668458,128.76537,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00737,30738,박하준,고령군 산림관리부서,산림재해대응팀,주무관,010-****-4738,37,경상북도,37570,고령군,고령군 현장지원 거점,35.712899,128.275428,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00738,30739,정하윤,고령군 산림관리부서,현장지원팀,현장대응원,010-****-4739,37,경상북도,37570,고령군,고령군 현장지원 거점,35.720533,128.298395,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00739,30740,조수아,고령군 산림관리부서,산림재해대응팀,현장대응원,010-****-4740,37,경상북도,37570,고령군,고령군 현장지원 거점,35.725555,128.282741,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00740,30741,장준호,고령군 산림관리부서,현장지원팀,주무관,010-****-4741,37,경상북도,37570,고령군,고령군 현장지원 거점,35.7241,128.276565,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00741,30742,한수빈,고령군 산림관리부서,산림재해대응팀,현장대응원,010-****-4742,37,경상북도,37570,고령군,고령군 현장지원 거점,35.739233,128.303813,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00742,30743,서도윤,고령군 산림관리부서,현장지원팀,현장대응원,010-****-4743,37,경상북도,37570,고령군,고령군 현장지원 거점,35.717515,128.296044,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00743,30744,권하준,고령군 산림관리부서,산림재해대응팀,주무관,010-****-4744,37,경상북도,37570,고령군,고령군 현장지원 거점,35.698318,128.280043,8,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00744,30745,임예준,성주군 산림관리부서,산림재해대응팀,주무관,010-****-4745,37,경상북도,37580,성주군,성주군 현장지원 거점,35.871458,128.288352,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00745,30746,오지호,성주군 산림관리부서,현장지원팀,현장대응원,010-****-4746,37,경상북도,37580,성주군,성주군 현장지원 거점,35.884466,128.269256,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00746,30747,신지우,성주군 산림관리부서,산림재해대응팀,현장대응원,010-****-4747,37,경상북도,37580,성주군,성주군 현장지원 거점,35.916479,128.274326,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00747,30748,황예은,성주군 산림관리부서,현장지원팀,주무관,010-****-4748,37,경상북도,37580,성주군,성주군 현장지원 거점,35.914494,128.25075,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00748,30749,이민서,성주군 산림관리부서,산림재해대응팀,현장대응원,010-****-4749,37,경상북도,37580,성주군,성주군 현장지원 거점,35.876949,128.284492,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00749,30750,최은우,성주군 산림관리부서,현장지원팀,현장대응원,010-****-4750,37,경상북도,37580,성주군,성주군 현장지원 거점,35.872013,128.291534,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00750,30751,황다은,칠곡군 산림관리부서,산림재해대응팀,주무관,010-****-4751,37,경상북도,37590,칠곡군,칠곡군 현장지원 거점,36.007394,128.471701,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00751,30752,이서준,칠곡군 산림관리부서,현장지원팀,현장대응원,010-****-4752,37,경상북도,37590,칠곡군,칠곡군 현장지원 거점,35.995561,128.448399,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00752,30753,최주원,칠곡군 산림관리부서,산림재해대응팀,현장대응원,010-****-4753,37,경상북도,37590,칠곡군,칠곡군 현장지원 거점,36.030195,128.487111,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00753,30754,강서윤,칠곡군 산림관리부서,현장지원팀,주무관,010-****-4754,37,경상북도,37590,칠곡군,칠곡군 현장지원 거점,36.023767,128.474182,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00754,30755,윤채원,칠곡군 산림관리부서,산림재해대응팀,현장대응원,010-****-4755,37,경상북도,37590,칠곡군,칠곡군 현장지원 거점,36.034585,128.457178,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00755,30756,임현우,칠곡군 산림관리부서,현장지원팀,현장대응원,010-****-4756,37,경상북도,37590,칠곡군,칠곡군 현장지원 거점,36.021063,128.481483,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00756,30757,강예은,예천군 산림관리부서,산림재해대응팀,주무관,010-****-4757,37,경상북도,37600,예천군,예천군 현장지원 거점,36.653332,128.522756,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00757,30758,윤민서,예천군 산림관리부서,현장지원팀,현장대응원,010-****-4758,37,경상북도,37600,예천군,예천군 현장지원 거점,36.644197,128.52872,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00758,30759,임은우,예천군 산림관리부서,산림재해대응팀,현장대응원,010-****-4759,37,경상북도,37600,예천군,예천군 현장지원 거점,36.645352,128.51244,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00759,30760,오예준,예천군 산림관리부서,현장지원팀,주무관,010-****-4760,37,경상북도,37600,예천군,예천군 현장지원 거점,36.642815,128.529856,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00760,30761,신지호,예천군 산림관리부서,산림재해대응팀,현장대응원,010-****-4761,37,경상북도,37600,예천군,예천군 현장지원 거점,36.683644,128.513143,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00761,30762,황지우,예천군 산림관리부서,현장지원팀,현장대응원,010-****-4762,37,경상북도,37600,예천군,예천군 현장지원 거점,36.666496,128.498686,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00762,30763,오서윤,봉화군 산림관리부서,산림재해대응팀,주무관,010-****-4763,37,경상북도,37610,봉화군,봉화군 현장지원 거점,36.858096,128.783118,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00763,30764,신채원,봉화군 산림관리부서,현장지원팀,현장대응원,010-****-4764,37,경상북도,37610,봉화군,봉화군 현장지원 거점,36.870056,128.756649,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00764,30765,황현우,봉화군 산림관리부서,산림재해대응팀,현장대응원,010-****-4765,37,경상북도,37610,봉화군,봉화군 현장지원 거점,36.878924,128.778709,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00765,30766,이다은,봉화군 산림관리부서,현장지원팀,주무관,010-****-4766,37,경상북도,37610,봉화군,봉화군 현장지원 거점,36.879497,128.773472,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00766,30767,최서준,봉화군 산림관리부서,산림재해대응팀,현장대응원,010-****-4767,37,경상북도,37610,봉화군,봉화군 현장지원 거점,36.870114,128.763664,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00767,30768,강주원,봉화군 산림관리부서,현장지원팀,현장대응원,010-****-4768,37,경상북도,37610,봉화군,봉화군 현장지원 거점,36.888867,128.789318,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00768,30769,이예준,진주시 산림관리부서,산림재해대응팀,주무관,010-****-4769,38,경상남도,38030,진주시,진주시 현장지원 거점,35.175352,128.12315,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00769,30770,최지호,진주시 산림관리부서,현장지원팀,현장대응원,010-****-4770,38,경상남도,38030,진주시,진주시 현장지원 거점,35.199732,128.096023,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00770,30771,강지우,진주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4771,38,경상남도,38030,진주시,진주시 현장지원 거점,35.195263,128.132162,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00771,30772,윤예은,진주시 산림관리부서,현장지원팀,주무관,010-****-4772,38,경상남도,38030,진주시,진주시 현장지원 거점,35.183293,128.135481,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00772,30773,임민서,진주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4773,38,경상남도,38030,진주시,진주시 현장지원 거점,35.219289,128.125894,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
